id,question,reference_answer,student_answer,label,human_score,subject
938,ভারতে ইউরোপীয় পণ্য এবং সংস্কৃতির প্রভাব বর্ণনা কর।,ইউরোপীয় পণ্য ও সংস্কৃতি ভারতে আধুনিকীকরণ এবং পরিবর্তন আনে কিন্তু একই সাথে ভারতীয় ঐতিহ্য হুমকির সম্মুখীন হয়।,এই বিষয়টি সম্পূর্ণভাবে বুঝতে পারিনি এবং কোন উত্তর দিতে পারছি না।,incorrect,33,ইতিহাস
939,ভারতে ইউরোপীয় পণ্য এবং সংস্কৃতির প্রভাব বর্ণনা কর।,ইউরোপীয় পণ্য ও সংস্কৃতি ভারতে আধুনিকীকরণ এবং পরিবর্তন আনে কিন্তু একই সাথে ভারতীয় ঐতিহ্য হুমকির সম্মুখীন হয়।,ইউরোপীয় পণ্য ও সংস্কৃতি ভারতে আধুনি তবে আরও তথ্য প্রয়োজন।,partially_correct,64,ইতিহাস
940,ভারতে ইউরোপীয় পণ্য এবং সংস্কৃতির প্রভাব বর্ণনা কর।,ইউরোপীয় পণ্য ও সংস্কৃতি ভারতে আধুনিকীকরণ এবং পরিবর্তন আনে কিন্তু একই সাথে ভারতীয় ঐতিহ্য হুমকির সম্মুখীন হয়।,এই বিষয়ে ভিন্নমত রয়েছে এবং সবাই একমত নয়।,incorrect,16,ইতিহাস
941,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,এই বিষয়টি সম্পূর্ণভাবে বুঝতে পারিনি এবং কোন উত্তর দিতে পারছি না।,incorrect,5,ইতিহাস
942,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত। এটি পরীক্ষায় খুবই গুরুত্বপূর্ণ।,correct,99,ইতিহাস
943,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,অধিকাংশ তথ্য সঠিক: ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ...,partially_correct,64,ইতিহাস
944,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত। এটি পরীক্ষায় খুবই গুরুত্বপূর্ণ।,correct,97,ইতিহাস
945,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,এই বিষয়ে ভিন্নমত রয়েছে এবং সবাই একমত নয়।,incorrect,28,ইতিহাস
946,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,correct,95,ইতিহাস
947,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,correct,89,ইতিহাস
948,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,অধিকাংশ তথ্য সঠিক: ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ...,partially_correct,43,ইতিহাস
949,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,অধিকাংশ তথ্য সঠিক: ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ...,partially_correct,69,ইতিহাস
950,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,correct,89,ইতিহাস
951,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়,partially_correct,69,ইতিহাস
952,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়,partially_correct,40,ইতিহাস
953,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. তবে আরও তথ্য প্রয়োজন।,partially_correct,46,ইতিহাস
954,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,প্রশ্নটি অস্পষ্ট এবং উত্তর দেওয়া খুবই কঠিন।,incorrect,22,ইতিহাস
955,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,এই প্রশ্নের উত্তরে নিম্নলিখিত বিষয়গুলি উল্লেখযোগ্য: ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।...,correct,99,ইতিহাস
956,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. তবে আরও তথ্য প্রয়োজন।,partially_correct,40,ইতিহাস
957,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেত,partially_correct,62,ইতিহাস
958,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,আমি মনে করি এটি একেবারে ভিন্ন ছিল এবং সবাই ভুল জানে।,incorrect,28,ইতিহাস
959,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,আমি মনে করি এটি একেবারে ভিন্ন ছিল এবং সবাই ভুল জানে।,incorrect,33,ইতিহাস
960,সংবিধান সভা এবং ভারতীয় সংবিধান প্রণয়ন সম্পর্কে বর্ণনা কর।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেতৃত্বে সংবিধান প্রণীত হয়। এটি বিশ্বের দীর্ঘতম সংবিধান হিসেবে পরিচিত।,ভারতীয় সংবিধান সভা ১৯৪৬ সালে গঠিত হয় এবং ড. বি আর আম্বেডকর এর নেত,partially_correct,75,ইতিহাস
961,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।","এই প্রশ্নের উত্তরে নিম্নলিখিত বিষয়গুলি উল্লেখযোগ্য: স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত...",correct,97,ইতিহাস
962,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।","স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।",correct,91,ইতিহাস
963,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।",এই বিষয়ে ভিন্নমত রয়েছে এবং সবাই একমত নয়।,incorrect,19,ইতিহাস
964,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।","অধিকাংশ তথ্য সঠিক: স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত...",partially_correct,75,ইতিহাস
965,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।","এই প্রশ্নের উত্তরে নিম্নলিখিত বিষয়গুলি উল্লেখযোগ্য: স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত...",correct,96,ইতিহাস
966,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।",প্রশ্নটি অস্পষ্ট এবং উত্তর দেওয়া খুবই কঠিন।,incorrect,9,ইতিহাস
967,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।","স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।",correct,90,ইতিহাস
968,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।","স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়",partially_correct,48,ইতিহাস
969,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।","স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়",partially_correct,43,ইতিহাস
970,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।","স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হ তবে আরও তথ্য প্রয়োজন।",partially_correct,43,ইতিহাস
971,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।","স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।",correct,100,ইতিহাস
972,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।","অধিকাংশ তথ্য সঠিক: স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত...",partially_correct,59,ইতিহাস
973,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।","এই প্রশ্নের উত্তরে নিম্নলিখিত বিষয়গুলি উল্লেখযোগ্য: স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত...",correct,87,ইতিহাস
974,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।","স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন। এটি পরীক্ষায় খুবই গুরুত্বপূর্ণ।",correct,85,ইতিহাস
975,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।",প্রশ্নটি অস্পষ্ট এবং উত্তর দেওয়া খুবই কঠিন।,incorrect,30,ইতিহাস
976,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।",আমি মনে করি এটি একেবারে ভিন্ন ছিল এবং সবাই ভুল জানে।,incorrect,30,ইতিহাস
977,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।","স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়",partially_correct,64,ইতিহাস
978,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।",এটি আমার জানা নেই তবে অনেক মতামত রয়েছে।,incorrect,16,ইতিহাস
979,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।",এটি আমার জানা নেই তবে অনেক মতামত রয়েছে।,incorrect,32,ইতিহাস
980,স্বাধীন ভারতের গঠন এবং প্রাথমিক রাজনীতিক বিকাশ বর্ণনা কর।,"স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নেহরু প্রধানমন্ত্রী হিসেবে দেশের উন্নয়নে নেতৃত্ব দেন এবং গঠনতান্ত্রিক আইন প্রণয়ন করেন।","স্বাধীন ভারত একটি ধর্মনিরপেক্ষ, গণতান্ত্রিক প্রজাতন্ত্র হিসেবে গঠিত হয়। জওয়াহরলাল নে",partially_correct,63,ইতিহাস
981,মহাত্মা গান্ধীর হত্যা এবং তার উত্তরাধিকার বর্ণনা কর।,মহাত্মা গান্ধী ১৯৪৮ সালের ৩০ জানুয়ারি নাথুরাম গডসে কর্তৃক হত্যা করা হয়। তার মৃত্যু পরবর্তীতে তার অহিংস আদর্শ ভারতীয় রাজনীতি ও সমাজে অপরিসীম প্রভাব ফেলে এবং তিনি একজন মহান নেতা হিসেবে স্বীকৃতি পান।,মহাত্মা গান্ধী ১৯৪৮ সালের ৩০ জানুয়ারি নাথুরাম গডসে কর্তৃক হত্যা করা হয়। তার মৃত্যু পরবর্তীতে তার অহিংস আদর্শ ভারতীয় রাজনীতি ও সমাজে অপরিসীম প্রভাব ফেলে এবং তিনি একজন মহান নেতা হিসেবে স্বীকৃতি পান। এটি পরীক্ষায় খুবই গুরুত্বপূর্ণ।,correct,98,ইতিহাস
982,মহাত্মা গান্ধীর হত্যা এবং তার উত্তরাধিকার বর্ণনা কর।,মহাত্মা গান্ধী ১৯৪৮ সালের ৩০ জানুয়ারি নাথুরাম গডসে কর্তৃক হত্যা করা হয়। তার মৃত্যু পরবর্তীতে তার অহিংস আদর্শ ভারতীয় রাজনীতি ও সমাজে অপরিসীম প্রভাব ফেলে এবং তিনি একজন মহান নেতা হিসেবে স্বীকৃতি পান।,মহাত্মা গান্ধী ১৯৪৮ সালের ৩০ জানুয়ারি নাথুরাম গডসে কর্তৃক হত্যা করা হয়। তার মৃত্যু পরবর্তীতে তার ,partially_correct,70,ইতিহাস
983,মহাত্মা গান্ধীর হত্যা এবং তার উত্তরাধিকার বর্ণনা কর।,মহাত্মা গান্ধী ১৯৪৮ সালের ৩০ জানুয়ারি নাথুরাম গডসে কর্তৃক হত্যা করা হয়। তার মৃত্যু পরবর্তীতে তার অহিংস আদর্শ ভারতীয় রাজনীতি ও সমাজে অপরিসীম প্রভাব ফেলে এবং তিনি একজন মহান নেতা হিসেবে স্বীকৃতি পান।,এই বিষয়টি সম্পূর্ণভাবে বুঝতে পারিনি এবং কোন উত্তর দিতে পারছি না।,incorrect,32,ইতিহাস
