id,question,reference_answer,student_answer,label,human_score,subject
722,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,partially_correct,49,সাহিত্য
723,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য।,partially_correct,49,সাহিত্য
724,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,আমার নাম রহিম।,incorrect,2,সাহিত্য
725,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,সমুদ্র মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,incorrect,24,সাহিত্য
726,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,correct,100,সাহিত্য
727,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,মধুসূদন মাইকেল দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,incorrect,39,সাহিত্য
728,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,মধুসূদন মাইকেল দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,incorrect,28,সাহিত্য
729,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,correct,95,সাহিত্য
730,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,মধুসূদন মাইকেল দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,incorrect,31,সাহিত্য
731,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,মাইকেল মধুসূদন দত্ত মেঘনাদবধ ১৮০০ লিখেছিলেন।,incorrect,10,সাহিত্য
732,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন এটি প্রমাণিত সত্য।,correct,95,সাহিত্য
733,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,বিড়াল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,incorrect,14,সাহিত্য
734,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,মাইকেল মধুসূদন মেঘনাদবধ দত্ত কাব্য লিখেছিলেন।,correct,88,সাহিত্য
735,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,মধুসূদন মাইকেল দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,incorrect,31,সাহিত্য
736,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,মধুসূদন মাইকেল দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,incorrect,38,সাহিত্য
737,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,correct,99,সাহিত্য
738,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন এটি একটি গুরুত্বপূর্ণ তথ্য।,correct,90,সাহিত্য
739,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,মধুসূদন মাইকেল দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,incorrect,34,সাহিত্য
740,মেঘনাদবধ কাব্য কে লিখেছিলেন?,মাইকেল মধুসূদন দত্ত মেঘনাদবধ কাব্য লিখেছিলেন।,মাইকেল মধুসূদন মেঘনাদবধ দত্ত কাব্য লিখেছিলেন।,correct,94,সাহিত্য
741,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন এটি প্রমাণিত সত্য।,correct,90,সাহিত্য
742,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,বিদ্যাসাগর ঈশ্বরচন্দ্র বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,incorrect,30,সাহিত্য
743,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,তিনি বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,partially_correct,58,সাহিত্য
744,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,correct,100,সাহিত্য
745,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,partially_correct,77,সাহিত্য
746,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ২০০১ রেখেছিলেন।,incorrect,18,সাহিত্য
747,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,এটি বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,partially_correct,61,সাহিত্য
748,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,গতকাল বৃষ্টি হয়েছিল।,incorrect,7,সাহিত্য
749,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,ঈশ্বরচন্দ্র বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,partially_correct,69,সাহিত্য
750,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা আইন বিবাহ প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,correct,92,সাহিত্য
751,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে ভূমিকা রেখেছিলেন।,partially_correct,79,সাহিত্য
752,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা আইন বিবাহ প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,correct,95,সাহিত্য
753,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,partially_correct,51,সাহিত্য
754,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা আইন বিবাহ প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,correct,93,সাহিত্য
755,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ দক্ষিণদিকে রেখেছিলেন।,incorrect,19,সাহিত্য
756,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে ভূমিকা রেখেছিলেন।,partially_correct,70,সাহিত্য
757,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,বিদ্যাসাগর ঈশ্বরচন্দ্র বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,incorrect,36,সাহিত্য
758,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,সে বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,partially_correct,61,সাহিত্য
759,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন এটি পরীক্ষায় আসে।,correct,92,সাহিত্য
760,ঈশ্বরচন্দ্র বিদ্যাসাগরের অবদান কী ছিল?,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,ঈশ্বরচন্দ্র বিদ্যাসাগর বিধবা বিবাহ আইন প্রবর্তনে গুরুত্বপূর্ণ ভূমিকা রেখেছিলেন।,correct,97,সাহিত্য
761,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম লন্ডনে লিখেছিলেন।,incorrect,21,সাহিত্য
762,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,চেয়ার চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,incorrect,14,সাহিত্য
763,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,আমি বাজারে গিয়েছিলাম।,incorrect,1,সাহিত্য
764,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান।,partially_correct,47,সাহিত্য
765,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,চেয়ার চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,incorrect,23,সাহিত্য
766,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,চট্টোপাধ্যায় বঙ্কিমচন্দ্র বন্দে মাতরম গান লিখেছিলেন।,incorrect,38,সাহিত্য
767,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,বঙ্কিমচন্দ্র চট্টোপাধ্যায় মাতরম বন্দে গান লিখেছিলেন।,correct,87,সাহিত্য
768,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,partially_correct,42,সাহিত্য
769,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,মাছ চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,incorrect,21,সাহিত্য
770,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন এটি প্রমাণিত সত্য।,correct,95,সাহিত্য
771,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,ফুটবল একটি জনপ্রিয় খেলা।,incorrect,2,সাহিত্য
772,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,চট্টোপাধ্যায় বঙ্কিমচন্দ্র বন্দে মাতরম গান লিখেছিলেন।,incorrect,36,সাহিত্য
773,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,correct,95,সাহিত্য
774,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম ১৮০০ লিখেছিলেন।,incorrect,19,সাহিত্য
775,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,বঙ্কিমচন্দ্র চট্টোপাধ্যায় মাতরম গান লিখেছিলেন।,partially_correct,75,সাহিত্য
776,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,তারা চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,partially_correct,64,সাহিত্য
777,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,বঙ্কিমচন্দ্র চট্টোপাধ্যায় মাতরম বন্দে গান লিখেছিলেন।,correct,89,সাহিত্য
778,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে গান লিখেছিলেন।,partially_correct,69,সাহিত্য
779,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান।,partially_correct,37,সাহিত্য
780,বঙ্কিমচন্দ্র চট্টোপাধ্যায় কোন গান লিখেছিলেন?,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম গান লিখেছিলেন।,বঙ্কিমচন্দ্র চট্টোপাধ্যায় বন্দে মাতরম ১৮০০ লিখেছিলেন।,incorrect,28,সাহিত্য
781,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,ফুটবল একটি জনপ্রিয় খেলা।,incorrect,2,সাহিত্য
782,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,বাংলাদেশ একটি সুন্দর দেশ।,incorrect,5,সাহিত্য
783,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,আজ আবহাওয়া ভালো।,incorrect,0,সাহিত্য
784,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,জীবনানন্দ দাশ প্রকৃতি রূপসী ও বাংলা বিষয়ক কবিতা লিখতেন।,correct,85,সাহিত্য
785,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,গতকাল বৃষ্টি হয়েছিল।,incorrect,10,সাহিত্য
786,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক লিখতেন।,partially_correct,78,সাহিত্য
787,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,আজ আবহাওয়া ভালো।,incorrect,7,সাহিত্য
788,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক দক্ষিণদিকে লিখতেন।,incorrect,30,সাহিত্য
789,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা।,partially_correct,50,সাহিত্য
790,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,এটি দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,partially_correct,64,সাহিত্য
791,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,পাখি দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,incorrect,11,সাহিত্য
792,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,জীবনানন্দ দাশ প্রকৃতি ও বাংলা বিষয়ক কবিতা লিখতেন।,partially_correct,78,সাহিত্য
793,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,মাছ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,incorrect,16,সাহিত্য
794,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,partially_correct,44,সাহিত্য
795,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,partially_correct,50,সাহিত্য
796,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,দাশ জীবনানন্দ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,incorrect,32,সাহিত্য
797,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন বইতে লেখা আছে।,correct,93,সাহিত্য
798,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক ২০০১ লিখতেন।,incorrect,20,সাহিত্য
799,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,এটি দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,partially_correct,58,সাহিত্য
800,জীবনানন্দ দাশ কোন ধরনের কবিতা লিখতেন?,জীবনানন্দ দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,এটি দাশ প্রকৃতি ও রূপসী বাংলা বিষয়ক কবিতা লিখতেন।,partially_correct,62,সাহিত্য
801,শিক্ষক কি করেন?,শিক্ষক ছাত্রদের জ্ঞান দান করেন।,শিক্ষক ছাত্রদের জ্ঞান দান করেন এটি সবাই জানে।,correct,85,সাধারণ
802,শিক্ষক কি করেন?,শিক্ষক ছাত্রদের জ্ঞান দান করেন।,শিক্ষক ছাত্রদের জ্ঞান দান।,partially_correct,47,সাধারণ
803,শিক্ষক কি করেন?,শিক্ষক ছাত্রদের জ্ঞান দান করেন।,আমার নাম রহিম।,incorrect,3,সাধারণ
804,শিক্ষক কি করেন?,শিক্ষক ছাত্রদের জ্ঞান দান করেন।,শিক্ষক ছাত্রদের দান করেন।,partially_correct,75,সাধারণ
805,শিক্ষক কি করেন?,শিক্ষক ছাত্রদের জ্ঞান দান করেন।,শিক্ষক জ্ঞান দান করেন।,partially_correct,80,সাধারণ
806,শিক্ষক কি করেন?,শিক্ষক ছাত্রদের জ্ঞান দান করেন।,শিক্ষক ছাত্রদের জ্ঞান মঙ্গল করেন।,incorrect,25,সাধারণ
807,শিক্ষক কি করেন?,শিক্ষক ছাত্রদের জ্ঞান দান করেন।,শিক্ষক ছাত্রদের জ্ঞান দান।,partially_correct,50,সাধারণ
808,শিক্ষক কি করেন?,শিক্ষক ছাত্রদের জ্ঞান দান করেন।,শিক্ষক ছাত্রদের জ্ঞান দান করেন।,correct,95,সাধারণ
809,শিক্ষক কি করেন?,শিক্ষক ছাত্রদের জ্ঞান দান করেন।,ছাত্রদের শিক্ষক জ্ঞান দান করেন।,incorrect,36,সাধারণ
810,শিক্ষক কি করেন?,শিক্ষক ছাত্রদের জ্ঞান দান করেন।,আকাশ ছাত্রদের জ্ঞান দান করেন।,incorrect,16,সাধারণ
811,শিক্ষক কি করেন?,শিক্ষক ছাত্রদের জ্ঞান দান করেন।,আমি চা খেতে পছন্দ করি।,incorrect,0,সাধারণ
812,শিক্ষক কি করেন?,শিক্ষক ছাত্রদের জ্ঞান দান করেন।,শিক্ষক ছাত্রদের জ্ঞান দান করেন।,correct,97,সাধারণ
813,শিক্ষক কি করেন?,শিক্ষক ছাত্রদের জ্ঞান দান করেন।,টেবিল ছাত্রদের জ্ঞান দান করেন।,incorrect,25,সাধারণ
